,Bank Name,Job Title,URL (URL of the job posting),cluster1_tech_words.csv,cluster2_fintech_words.csv
0,Preferred Skills/Experience- Advanced technical expertise and knowledge of the Trust division,processes,and related bank and regulatory regulations- Ability to effectively manage complex trust unit functions in operations,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Specific duties include providing counsel to U.S. Bankâ€™s Business Banking and Community Banking commercial business lines,risk,treasury and operations business units,0,0
0,Successful candidates for a position in the U.S. Bank Law Division will support U.S. Bankâ€™s core values,specifically including Uniform Commercial Code secured transactions,either in-house or with a law firm. ,0,0
0,#NAME?,and expertise in Uniform Commercial Code secured transactions,,0,0
0,"-Familiarity with banking regulations and/or Small Business Administration guaranteed lending transactions is desirable. ""	""U.S. Bank Commercial Lending Attorney - Minneapolis",,,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,Basic Qualifications,,,0,0
0,Â ,,,0,0
0,-Bachelor's degree or equivalent work experience-At least 8 years experience with development and support of processes and practices necessary to manage suppliers to produce quality products/services and manage risk.-At least 8 years experience with the management of suppliers to agreed contractual services.,,,0,0
0,"Â ""	""U.S. Bank Corporate Real Estate Supplier Manager - West Chester",,,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Provides comprehensive HR support to assigned business unit(s). Engages in and supports business strategy. Builds relationships and works with line managers to clarify strategy,create value added organizational capabilities and deliver supporting HR strategies. HR Business Partners serve as functional experts,client advocates,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Provides comprehensive HR support to assigned business unit(s). Engages in and supports business strategy. Builds relationships and works with line managers to clarify strategy,create value added organizational capabilities and deliver supporting HR strategies. HR Business Partners serve as functional experts,client advocates,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,-At least 5 years of experience practicing law at a law firm or in-house legal department advising investment funds,or other fund-service providers. ,,0,0
0,#NAME?,or broker is a significant plus.,,0,0
0,-Confidence and efficiency in negotiating contracts with investment-fund customers and their lawyersÂ - Strong public speaking skills - Excellent writing and communication skills,,,0,0
0,Â ,,,0,0
0,Successful candidates for a position in the U.S. Bank Law Division will support U.S. Bankâ€™s core values,and has been named the #1 Most Admired Superregional Bank by Fortune magazine. In the U.S. Bank Law Division,we honor those values through our mission: â€œwe guide our clients to remarkable results with expert legal counsel.â€ Our commitment is evident in the work we do,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
0,"US Bank	""At U.S. Bank",weâ€™re one of the country's most respected,innovative and successful financial institutions. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race,0,0
